2235	2652
2664	2757
423	527
2849	3267
1371	1568
3516	3613
3145	3350
1946	2602
2492	2611
3484	3568
1968	2633
1604	1835
2038	2138
1736	1839
2551	2553
1684	3285
1106	1226
2218	2414
1156	1377
2414	2600
3577	3877
1029	1604
3512	3760
1516	1663
188	297
2340	2575
2340	2613
1929	2549
815	853
3696	3791
1113	1427
1017	1467
698	894
2849	3212
1332	1628
2075	2161
1124	1321
1182	1369
2746	3054
2680	2763
1125	1336
1572	1737
1722	1730
422	570
2254	2327
698	886
1987	2278
3604	3645
1942	2552
1344	1612
2374	2611
760	828
3534	3937
627	647
1644	1867
2921	3360
2716	2989
1428	1482
3526	3865
2304	2555
461	507
1918	2356
369	554
1800	1842
664	666
1271	1722
2300	2387
2286	2411
1076	1663
1467	1750
1367	1717
389	518
1917	2244
1029	1570
107	1649
473	535
265	298
2369	2606
1019	1635
414	641
1447	1456
1684	2831
2093	2563
3437	3870
2309	2602
136	2102
2889	2982
2038	2283
1597	1617
1280	1741
811	856
1684	2879
2043	2147
3531	3771
2198	2463
2363	2407
2064	2271
989	1104
248	277
3007	3252
966	1886
2088	2536
3437	3895
2986	3108
749	757
2247	2616
3842	3877
2946	3335
1051	1709
107	1855
1639	1851
348	410
487	559
956	979
3021	3280
2294	2333
2349	2466
2664	3022
2446	2500
2199	2243
3730	3926
990	2822
1269	1746
3636	3735
1986	2257
1985	2395
2218	2356
511	536
1991	2061
984	1495
3106	3386
3824	3830
573	598
2325	2362
105	277
2020	2271
2727	3048
1617	1799
2231	2371
3437	3894
3150	3185
2073	2655
1037	1504
714	767
694	745
3520	3672
2757	2960
1926	2333
931	1566
2679	2835
1274	1567
2104	2370
2398	2533
606	1318
1947	2333
2336	2368
483	1313
2081	2191
2409	2625
2028	2471
1072	1428
1985	2308
482	506
2749	3363
2250	2399
2169	2203
3459	3825
0	49
3504	3551
348	444
1516	1539
1004	1331
1041	1121
3542	3790
1983	2090
2966	3108
2785	3360
2040	2104
1941	1955
2907	3293
1414	1573
916	1637
48	53
2748	3101
1135	1646
3265	3297
1101	1398
2306	2521
2127	2498
107	1429
36	197
2115	2257
1181	1516
2045	2520
604	671
1085	1847
2313	2388
409	487
1447	1613
1516	1522
2188	2348
2103	2229
2751	3124
583	600
2676	3232
1029	1813
1003	1059
2499	2575
1154	1543
461	542
1431	1741
2340	2563
1612	1791
2865	3032
2064	2504
1340	1826
1465	1912
1277	1790
3538	3743
1813	1845
3039	3422
1519	1535
1214	1222
3474	3630
2278	2376
1391	1431
2161	2396
1126	1153
372	543
1639	1714
823	856
588	685
1144	1307
2056	2095
2376	2521
1153	1470
1986	2574
2433	2619
2433	2495
1416	1572
1580	1736
1204	1636
1250	1827
203	331
526	1393
2726	2978
1156	1839
2104	2237
601	630
1126	1329
2311	2507
1943	2083
507	557
2564	2655
398	525
3286	3417
2877	3399
1730	1810
2137	2183
946	952
2257	2370
1361	1589
3988	3995
1163	1833
3021	3201
2047	2597
1388	1447
1621	1849
2730	3307
2724	3405
1512	1616
717	798
1083	1471
2194	2384
1352	1598
2020	2376
1986	2619
1441	1564
2386	2624
1334	1409
1617	1689
1054	1737
2121	2150
3479	3581
2983	3020
2353	2542
2154	2356
3572	3714
1341	1864
3090	3163
2780	3395
1984	2348
2247	2384
3137	3430
2289	2292
2206	2638
1522	1752
2283	2642
3497	3707
3501	3586
926	1256
1173	1842
2039	2351
1123	1799
2719	3170
1917	2369
127	320
1959	2191
2750	3026
2124	2619
609	612
920	1484
2325	2498
2780	2950
374	497
204	302
2492	2593
1684	3064
967	1584
3442	3521
2786	3158
3468	3622
993	1675
1021	1298
2718	3330
1465	2068
2809	3010
3605	3938
1017	1800
606	1487
3516	3523
2073	2118
2179	2654
1272	1714
3126	3336
2111	2377
2266	2655
109	324
901	1601
158	317
2190	2331
1192	1235
107	1881
2150	2428
2038	2277
2187	2319
474	481
1112	1600
967	1255
1976	2099
2334	2492
1217	1343
2806	3000
1925	2492
107	1589
906	1609
1912	2348
1017	1199
1730	1833
1959	2153
1519	1642
2073	2602
26	252
754	828
1733	1892
2327	2419
942	1786
2064	2559
2322	2656
2370	2600
1330	1580
2762	2841
1454	1820
1959	2567
2059	2553
2282	2458
2109	2655
1912	2433
2266	2578
1117	1125
1117	1272
1662	1842
2543	2572
2757	3096
2026	2498
203	265
3509	3833
1972	1995
1981	2603
1959	2254
2302	2461
1939	2501
1419	1758
2076	2466
741	828
3710	3713
3011	3411
1799	1877
3437	3942
2098	2308
2188	2410
3518	3858
1980	2171
2200	2492
2339	2383
2329	2602
2376	2462
2828	3120
2283	2472
1238	1522
2743	2874
1327	1683
2052	2461
2098	2543
2056	2485
907	1685
953	1868
2593	2607
2974	2986
828	880
3586	3889
3186	3320
1659	1800
2123	2507
444	475
3469	3738
2365	2633
2893	3159
2067	2584
3198	3419
495	570
999	1184
2757	2917
2111	2285
1985	2190
431	500
2037	2423
1147	1894
3138	3279
3440	3734
958	1468
2937	3280
1190	1345
1515	1704
1049	1877
1971	2131
1205	1280
2906	2994
1662	1730
1359	1391
2111	2180
2419	2637
1287	1621
2087	2463
3232	3363
2909	3363
3640	3938
1931	2364
2180	2332
2944	3153
2141	2642
1938	2090
1816	1898
1199	1439
1912	2508
1833	1879
2467	2625
1557	1823
2731	3025
2169	2461
1609	1811
688	792
2054	2347
2117	2148
388	500
1938	2045
1428	1709
2308	2469
2040	2201
2098	2462
1006	1288
1746	1810
136	2153
1925	2550
3495	3545
2872	3294
3051	3355
438	563
1923	2325
2991	3106
1962	2150
1491	1826
2243	2267
2449	2611
2266	2654
2121	2142
1078	1132
2880	3417
1662	1683
2131	2206
2730	3118
2188	2359
3873	3968
2220	2433
745	842
3140	3214
1204	1576
1945	2072
2376	2542
2213	2590
1432	1841
1081	1824
2865	3263
2369	2550
107	1184
3316	3397
2108	2564
1943	2520
872	885
3437	3910
1589	1800
2122	2619
2030	2477
2325	2589
2220	2290
921	1589
2021	2526
1082	1298
1014	1108
2154	2278
1972	2022
3692	3721
631	678
2064	2550
423	425
2226	2612
2664	3004
719	766
2666	2897
3082	3113
1370	1665
3475	3966
1530	1613
2118	2392
2103	2543
1997	2275
2446	2520
2090	2482
3116	3280
1491	1804
964	1876
1003	1683
3089	3319
2943	2944
2102	2153
1212	1497
2829	3168
2754	2769
1205	1255
1238	1517
1610	1800
3013	3397
1367	1724
2662	3274
2084	2512
1376	1752
3437	3570
2744	3156
1163	1390
1943	2326
3577	3842
3049	3416
1984	2299
1938	2329
3479	3649
2123	2290
1339	1746
2892	3204
1789	1799
373	614
2136	2164
1146	1662
2684	2797
465	537
973	1178
1315	1583
1876	1906
1074	1519
1487	1543
2675	2843
991	1283
36	320
906	1375
2511	2597
1684	2951
1416	1683
3471	3940
2031	2176
2939	3265
1024	1707
2323	2423
2038	2226
3521	3597
1229	1432
1153	1723
1329	1804
1993	2056
1954	2187
1920	2609
3233	3379
2839	3119
2150	2179
2914	2951
2719	2875
713	824
1306	1738
2716	3350
993	1584
1056	1519
1352	1597
1979	2414
438	452
2939	3434
107	1527
2053	2087
2881	3261
3051	3344
2555	2629
1954	2328
2131	2460
960	1888
2326	2573
1947	2222
984	1245
2370	2410
2122	2430
2990	3241
651	1767
1098	1705
2154	2429
2408	2549
921	1622
370	423
1361	1793
2327	2434
1471	1772
2468	2542
353	431
2124	2638
21	142
2675	3171
2045	2190
2624	2638
1547	1600
2060	2602
1272	1352
2288	2309
2237	2423
252	265
651	1606
1427	1766
2116	2648
107	1839
2124	2309
967	1845
1721	1827
461	559
2231	2397
1243	1746
2244	2619
3264	3385
1076	1516
2007	2475
2004	2116
662	675
726	751
2121	2271
1129	1857
927	1243
1605	1849
2724	3186
2120	2405
1718	2176
3596	3877
1912	1969
2229	2278
2328	2351
1389	1609
3529	3602
2458	2594
987	1240
1269	1617
2127	2246
1959	2203
1021	1192
1620	1791
1275	1633
3528	3938
3514	3605
1277	1432
1199	1864
2815	2911
1271	1402
2730	2739
3437	3706
1587	1596
2871	2950
1282	1286
2199	2398
910	1808
1132	1201
927	1329
1612	1851
2073	2353
0	218
2029	2117
934	1352
1312	1603
414	596
3152	3335
1159	1444
1304	1759
199	239
107	1022
2085	2612
2210	2347
2047	2318
2188	2551
3036	3123
1948	2629
3223	3371
353	1740
2865	2918
2150	2418
422	555
1275	1496
213	224
3506	3826
3529	3909
2409	2446
2742	3076
1352	1522
643	670
2169	2224
1047	1663
2363	2489
1068	1156
483	525
1004	1796
378	482
2206	2611
3437	3814
484	1160
2970	3332
1281	1824
1097	1452
2471	2592
3196	3264
3745	3949
1986	2556
3272	3351
1035	1500
2200	2469
1230	1688
483	1907
1684	3073
2033	2340
483	1828
1768	1791
107	1417
2625	2630
1450	3278
902	1129
1359	1835
1620	1688
1338	1373
2969	3364
1070	1709
1912	2139
3358	3369
1919	1980
2133	2210
82	331
3437	3597
2031	2138
2665	3107
1041	1072
2121	2410
3558	3646
2583	2645
2955	3395
916	1864
966	1589
1107	1757
1285	1809
2028	2461
3869	3924
2063	2200
1979	2593
0	24
2932	3111
442	531
431	506
2038	2649
2454	2631
981	1462
1432	1596
2120	2412
2001	2620
439	506
3179	3411
718	827
1912	2430
1665	1772
3516	3562
2345	2394
1348	1904
1104	1638
1925	2083
1222	1291
1828	1893
2369	2464
3238	3387
2428	2638
2142	2398
2929	3435
2308	2600
1366	1444
2356	2602
686	788
2033	2090
1402	1613
1238	1359
2081	2384
2832	3335
2278	2625
1966	2462
2477	2559
1184	1523
1684	3390
2339	2593
1238	1741
1115	1298
1043	1368
2717	3078
1322	1628
3764	3825
2140	2410
414	580
2551	2593
1101	1329
2161	2592
3514	3633
236	297
2356	2500
3980	4032
1149	1603
2066	2211
3601	3825
2877	2890
2409	2578
2143	2315
2799	3200
1973	2384
1199	1879
2940	3117
1068	1370
373	391
2761	3184
1191	1267
993	1613
1473	1525
1943	2300
2590	2601
3833	3906
213	340
3547	3693
1559	1835
2778	2992
1344	1795
1685	1804
2951	3346
705	808
2072	2415
1032	1204
1349	1763
3002	3207
1078	1675
2088	2611
1684	2763
3545	3852
1207	1804
1211	1750
3462	3934
1191	1559
1339	1804
2191	2289
2495	2593
1173	1180
1004	1375
2184	2212
1289	1839
2602	2625
1173	1335
1467	1617
1986	2112
2259	2635
463	519
1912	2229
1596	1899
2174	2194
1684	2747
414	428
1000	1134
2872	2909
1083	1399
1604	1818
362	473
2056	2078
934	1305
2289	2328
2661	3021
2105	2260
1551	1736
3339	3348
1970	2282
2196	2588
113	203
2141	2416
2067	2476
2078	2339
239	271
2287	2607
3768	3947
1456	1768
1158	1903
363	419
1100	1635
426	513
1978	2503
2919	3084
1532	1623
2147	2428
62	323
1334	1663
917	1582
2601	2611
1211	1845
2475	2649
686	801
348	430
3442	3753
1757	1816
2124	2460
688	747
1966	2553
395	523
3035	3132
1495	1661
576	650
1800	1826
980	1795
1491	1736
2124	2347
414	636
484	1001
2005	2630
2796	2863
2588	2616
1948	2047
2478	2611
1070	1686
2326	2574
2390	2451
1979	2611
3035	3265
1938	2520
1518	1866
2905	2927
2905	3084
1480	1821
2164	2464
2300	2575
1059	1146
3111	3342
3041	3240
2464	2485
1962	2104
119	200
589	664
1125	1584
2138	2555
1115	1628
428	1358
2521	2602
2741	2956
1491	1833
67	325
1718	1932
1377	1761
703	748
1917	2352
2862	2960
2999	3222
696	739
1142	1427
389	1770
1196	1799
2206	2428
1391	1551
2060	2520
366	1358
31	67
2030	2553
2196	2268
795	820
107	1223
3525	3970
1172	1289
2850	2864
1736	1809
582	670
1679	1692
697	719
1607	1896
2666	3040
2956	3029
3611	3734
2986	3022
1920	2153
3321	3345
1473	1584
2931	3054
1953	2381
1352	1669
1984	2520
755	836
1231	1432
2033	2095
25	271
1242	1344
1014	1036
1227	1462
1979	2121
2452	2637
984	1192
1285	1879
2018	2050
2768	2921
1173	1219
2095	2206
2984	3118
2179	2607
612	636
1951	2620
2158	2523
2991	3320
1099	1316
3705	3826
2916	3363
2090	2409
1488	1605
946	1816
1955	2336
3021	3206
2853	3397
999	1124
2191	2609
2236	2317
2994	3104
1185	1864
0	217
805	818
1214	1361
1343	1584
2560	2655
1612	1652
3027	3198
1076	1721
2502	2643
2672	3262
1530	1663
2719	3353
695	726
2432	2501
2463	2592
992	1314
2730	2996
1966	2500
2676	3387
1416	1653
2323	2407
1222	1335
0	202
2598	2609
1425	1831
1946	2504
1920	2187
1006	1619
3184	3363
2862	3119
1596	1716
1255	1735
941	1828
573	684
1150	1858
394	559
538	1320
2030	2131
805	840
1468	1895
2123	2543
414	621
393	501
2845	3295
960	1287
2244	2414
1155	1179
1617	1746
1541	1770
2916	2928
2030	2492
1816	1868
1768	1823
1509	1609
1160	1609
705	770
825	864
988	1426
1927	2284
494	538
107	1567
2040	2164
2165	2574
1702	1718
184	197
409	492
393	441
2103	2607
2092	2576
916	993
414	581
2104	2559
4020	4027
1335	1589
2045	2206
2059	2172
924	1000
428	524
2939	3120
957	1204
2233	2418
1078	1267
2676	2969
2229	2271
1684	2818
2067	2430
1943	2553
1277	1628
1221	1479
2333	2533
1191	1898
2404	2631
2937	3262
2028	2293
414	652
1020	1066
2143	2463
2783	3274
2398	2547
2764	3340
1021	1459
3703	3842
382	403
1491	1608
3035	3179
10	285
1250	1617
2061	2640
2438	2479
2216	2233
949	1541
2326	2370
1985	2418
2144	2319
2052	2332
3122	3354
1146	1761
1131	1260
921	1334
1437	1730
3000	3149
1088	1866
1358	1512
625	653
2150	2409
2756	2862
1927	1973
2132	2390
1925	2095
3146	3152
472	567
2043	2347
2924	2929
1573	1899
1595	1742
2845	3287
2046	2414
2874	3084
2174	2372
178	303
3252	3280
1947	2396
2142	2381
2300	2374
540	559
2833	3089
1235	1691
3146	3288
2279	2347
1255	1626
370	524
2054	2509
1945	2344
2074	2237
1101	1662
2218	2391
136	304
927	1675
3584	3593
2939	3201
2874	2977
2103	2549
2935	3063
354	403
3120	3344
1684	3364
2223	2394
2428	2600
2110	2142
3106	3416
1318	1543
2215	2567
1926	2566
1006	1201
1959	2138
1277	1475
1945	2143
2976	3172
2793	3386
1153	1269
2733	2936
1171	1642
2247	2509
2976	3076
1917	2150
2206	2430
2032	2617
1809	1833
2880	3022
373	390
1444	1699
1993	2352
3437	3501
2477	2625
1018	1848
2418	2446
2859	3027
2020	2638
686	714
2468	2594
2030	2083
1479	1680
2020	2654
2689	2815
1513	1718
414	566
2867	3184
1079	1539
1132	1598
3026	3104
2229	2410
170	176
2278	2408
2123	2590
1081	1277
2520	2611
3518	3838
2765	3146
2604	2615
1921	2027
1017	1153
1557	1621
1051	1536
2420	2468
271	318
2047	2186
1358	1744
1951	1968
1201	1600
897	1522
3604	3858
2285	2377
107	1234
1204	1828
361	547
2428	2630
1603	1735
1835	1867
2093	2556
1929	2430
1617	1851
1035	1531
3267	3397
2266	2395
728	843
2235	2274
2351	2510
2278	2544
67	304
417	527
2057	2102
1056	1359
2150	2184
617	620
1979	2607
1569	1703
2839	3184
2669	2698
2200	2392
2337	2640
1912	1984
2410	2430
1245	1783
2072	2198
1135	1603
989	1716
2712	3150
1925	2356
2326	2374
1986	2218
389	554
2927	3096
2983	3083
1184	1769
1989	2590
428	1408
2796	3381
1707	1823
1201	1804
277	334
2084	2323
857	3586
1316	1454
1047	1757
1751	1893
402	436
1971	2188
2046	2104
2409	2602
2446	2575
2330	2451
1912	2536
2381	2408
1684	2985
2154	2340
2849	3288
686	839
3559	3838
107	1795
2133	2525
1059	1816
1984	2021
2369	2446
948	1549
2727	3205
2156	2388
3145	3403
3722	3728
2377	2509
2187	2445
2675	3395
527	567
2087	2268
1925	2333
1912	2449
2875	3150
2278	2300
1989	2276
2467	2546
3488	3730
2035	2397
2203	2510
1059	1793
1173	1613
1190	1277
2088	2469
2999	3083
1959	2117
1605	1617
2729	3362
2112	2482
2123	2478
456	484
1480	1621
3240	3332
1457	1800
748	797
2201	2579
2881	3365
967	1003
1076	1485
2461	2509
2734	3027
1497	1761
898	1099
2172	2220
2566	2612
703	835
277	285
2103	2615
3659	3888
3253	3385
3072	3305
1092	1126
2118	2150
2904	3306
2929	3119
1983	2309
1983	2326
1964	2138
3495	3880
2069	2073
1912	2213
1423	1459
1926	2325
2395	2553
3267	3297
1647	1728
1057	1664
1684	3384
3514	3687
2433	2556
2081	2282
2672	2719
1509	1608
1689	1736
2700	2811
2682	3295
1361	1663
695	824
1938	2172
1370	1809
2681	2689
1271	1447
3924	3951
387	544
2077	2108
2046	2098
2108	2309
2253	2369
136	2180
2715	3214
2190	2386
1052	1070
1334	1833
2988	3036
1983	2507
2363	2578
2543	2608
2093	2112
706	810
526	1265
1037	1259
1068	1888
723	824
573	609
1963	2172
1115	1404
2007	2429
348	427
1048	1124
3214	3276
188	291
2626	2633
1912	2349
917	1706
1643	1707
2679	3056
2892	3086
3076	3262
3118	3396
461	548
696	745
2665	3345
2750	3142
0	234
1614	1796
2039	2267
2299	2553
2313	2402
2890	2906
3441	3536
2397	2570
1185	1243
2224	2250
2247	2389
3488	3845
3152	3204
1181	1663
2142	2655
1730	1811
2210	2624
2115	2233
1981	2327
1700	1827
1308	1472
993	1663
460	570
2332	2649
224	232
2032	2183
2292	2581
2087	2143
2061	2538
647	659
438	614
1938	2077
3203	3233
3194	3260
1960	2091
414	513
1077	1863
2887	2915
98	118
2906	3026
59	252
1062	1357
1957	2626
1107	1589
1126	1821
3758	3945
1591	1786
739	740
2299	2630
3330	3397
2184	2407
1554	1891
2233	2602
1069	1302
2290	2654
2906	3104
3463	3793
731	745
2111	2246
3559	3804
2333	2508
2043	2098
2078	2121
2121	2500
1917	2218
1986	2095
56	222
3219	3415
1191	1551
1365	1589
3736	3842
2131	2261
2893	3389
2748	3175
2285	2305
2075	2199
475	544
989	1067
2275	2542
1257	1790
2746	2920
3157	3328
1039	1842
391	465
3219	3340
2112	2121
1951	1954
2210	2271
3450	3596
701	747
2140	2556
2131	2184
1979	2005
2680	2877
1389	1559
1799	1816
3463	3555
3455	3608
1643	1799
107	1483
2053	2458
2237	2485
2343	2582
1169	1709
2307	2553
2738	2743
2540	2637
1717	1898
2742	3172
2340	2586
373	439
2098	2624
1026	1334
1485	1735
1196	1769
1997	2430
1377	1597
2126	2360
1970	2221
1085	3440
1998	2157
2254	2508
2324	2532
1863	1883
2748	2950
483	596
1783	1820
55	239
2045	2602
2415	2509
2048	2155
1021	1303
1479	1720
2028	2543
387	415
1608	1669
773	831
3119	3238
3437	3694
1120	1591
2339	2482
1642	3355
2302	2567
1115	1192
960	1832
1086	1799
1311	1507
3051	3353
714	818
2202	2538
1959	2289
1837	1880
3521	3773
2253	2354
2200	2244
1692	1767
1214	1730
29	82
2737	3019
2743	2896
417	567
2191	2264
2078	2233
1668	1888
2271	2300
1976	2192
2960	3250
460	475
1918	2300
1029	1843
2549	2630
497	566
1293	1376
2008	2126
3158	3232
978	1471
4003	4023
1917	2386
1465	2336
2429	2467
1104	1379
2735	2914
2912	3142
3830	3970
107	1534
2057	2333
2104	2210
1912	2524
363	1545
3475	3543
2038	2525
1277	1764
1214	1668
481	531
1085	3872
25	176
1124	1622
1993	2164
2073	2376
1272	1622
1376	1689
966	1736
2512	2611
2936	3261
969	1170
2878	3020
1078	1238
373	528
967	1626
2796	3060
2823	3396
2911	3047
2142	2542
3004	3426
2951	3359
3683	3842
2763	2862
3437	3541
3107	3395
2368	2509
2591	2655
1092	1669
1281	1751
107	1568
3506	3754
2165	2524
1267	1467
3079	3434
1695	1773
1170	1783
1610	1832
1413	1732
928	1676
2800	3135
397	557
2009	2378
483	544
1516	1597
2908	3096
1981	2072
2692	2951
3024	3107
2550	2624
1473	1767
921	1404
2045	2276
2302	2581
2866	3250
2154	2237
2304	2617
2504	2646
391	502
1467	1590
1392	1426
504	522
2342	2397
2317	2371
368	538
1707	1772
3654	3930
107	596
2039	2199
2324	2556
1981	2199
1721	1724
2274	2415
2890	3047
2999	3253
1399	1799
2408	2409
1912	2432
3142	3213
1428	1624
2777	3433
864	884
3900	3906
3577	3693
2837	3231
1210	1300
2095	2477
3036	3364
1509	1584
107	996
1684	3035
1051	1630
438	521
967	1146
597	653
1243	1791
2090	2266
1794	1807
2372	2555
25	185
107	1613
2212	2329
925	1049
3032	3256
1574	1679
2005	2229
438	634
2122	2229
1509	1590
993	1608
995	1419
914	1052
2973	3434
1117	1447
2292	2509
957	1257
934	1730
1604	1622
3539	3904
3187	3408
2069	2369
1082	1345
1135	1867
173	549
3523	3639
1207	1584
2206	2492
2218	2237
2072	2479
2323	2546
2359	2376
1953	2604
517	537
26	66
3049	3296
1282	1824
1947	2394
1298	1345
2334	2347
1173	1768
3343	3411
425	428
2308	2370
372	530
1379	1475
3002	3323
2153	2282
2958	3009
2970	3132
404	487
3836	3899
1102	1303
1663	1718
1685	1746
3232	3284
3553	3599
1931	1973
920	1182
2199	2399
1336	1370
2174	2264
1092	1589
2800	2815
1431	1665
938	1452
915	1294
1954	2072
1440	1780
3490	3682
2376	2590
780	834
590	612
2133	2491
1017	1741
1962	2060
2331	2485
2003	2384
2030	2504
2741	3257
3113	3132
363	591
2757	3149
2133	2169
1684	3085
2726	3114
1523	1532
1943	2573
3191	3359
1936	2562
1800	1810
2064	2646
2345	2379
982	1199
2925	3195
1645	1744
2037	2433
1986	2391
487	556
2241	2344
1160	1835
2661	2790
2037	2271
1460	1765
2867	3054
2563	2607
1269	1439
2308	2352
1696	1814
1330	1535
2117	2475
1502	1850
2369	2532
1148	1647
1979	2410
1117	1663
1644	1717
2433	2550
1376	1622
1024	1752
2033	2278
136	2643
2337	2538
348	467
2728	3371
1070	1633
2064	2122
2055	2323
1052	1807
2162	2540
2510	2594
2876	3144
1360	1678
1117	1714
3506	3620
2775	3186
713	784
1612	1891
2430	2564
2863	3035
906	1600
2244	2552
897	1074
1066	1080
1966	2573
2989	3344
1591	1807
2176	2328
107	1755
2117	2610
3254	3343
2685	2724
584	616
2258	2521
3293	3394
1947	2072
1550	1628
1078	1331
366	503
350	543
387	465
1320	1844
1567	1687
2504	2575
1028	1597
2115	2500
1649	1742
492	559
1989	2460
1945	2533
2282	2472
3102	3201
428	962
1051	1472
957	981
1994	2153
2451	2589
2725	2818
2073	2244
1941	2059
2910	3232
1078	1255
1367	1833
917	1848
118	161
1083	1185
2336	2366
1085	3525
2753	2973
1411	1540
1390	1530
424	516
1338	1630
1242	1416
544	553
2132	2458
1669	1707
1204	1261
2218	2229
1925	2271
1141	1236
1684	3162
617	644
2083	2363
2976	3111
107	1303
107	1367
1918	2043
917	1216
107	1866
1064	1212
471	567
1622	1839
1515	1649
2674	3416
2018	2192
2275	2423
452	470
1177	1403
26	265
2828	2992
1283	1911
3586	3760
2872	2916
395	604
2398	2463
2756	3029
3440	3797
946	1839
2069	2131
2154	2326
2663	2888
2174	2325
1123	1639
2220	2428
1079	1589
3657	3892
107	985
1282	1451
0	346
3277	3381
2043	2131
1033	1908
2826	3211
3189	3406
2598	2653
981	1691
2935	3012
2032	2038
2112	2553
3040	3108
946	966
2376	2607
1163	1456
2716	2828
2058	2086
107	1378
2271	2290
2199	2603
1205	1584
2104	2356
67	203
2114	2231
412	560
3772	3950
1352	1816
3487	3925
2090	2638
2001	2025
2352	2575
3568	3914
1390	1717
3140	3255
2064	2276
1078	1185
1954	2176
3486	3855
361	562
526	968
2400	2531
2068	2472
2047	2273
2072	2189
3014	3149
434	456
1037	1630
1983	2150
1993	2334
2862	3174
1250	1376
3669	3864
404	506
3545	3737
2188	2300
3694	3867
3503	3838
1945	2087
960	1086
2007	2560
3010	3231
2033	2381
3506	3822
2078	2184
2020	2253
2757	3022
1097	1568
2071	2592
465	580
1083	1285
2002	2582
705	824
1181	1613
2728	3410
1983	2386
2436	2451
0	190
2374	2624
1086	1835
3485	3488
3751	3923
1160	1280
2072	2294
2866	2891
1199	1289
381	389
1684	3401
2068	2417
2149	2399
1432	1875
2267	2642
1656	3165
2627	2640
1612	1823
2931	3137
107	1328
142	280
392	560
2118	2549
2088	2601
1153	1542
1124	1810
56	272
1459	1903
376	586
2992	3344
941	1820
2122	2200
1938	2430
3035	3296
1004	1795
1124	1420
1954	2327
2327	2451
2118	2561
2223	2635
408	465
1344	1816
2131	2278
372	568
993	1409
2844	2881
1256	1637
2418	2590
2037	2601
651	1536
3437	3478
497	526
2429	2590
2115	2549
2419	2516
1184	1621
1613	1821
2307	2574
2279	2471
1609	1665
2200	2354
396	474
1327	1858
3503	3930
1962	2324
1912	2623
277	304
1367	1584
538	559
3495	3687
2045	2309
2318	2557
2011	2645
2002	2282
2495	2619
2361	2448
1938	2624
1684	2781
949	1348
3542	3687
2090	2586
3319	3321
1339	1735
3046	3212
2712	3188
1079	1816
2150	2276
2833	2939
1416	1431
2956	2988
896	1595
947	1614
2052	2132
2346	2636
3501	3625
3345	3360
2567	2617
2787	2863
1684	2758
2148	2463
3288	3313
2125	2519
1584	1595
2946	3380
1966	2131
2392	2543
1271	1879
592	626
2121	2172
2464	2590
2327	2463
1929	2593
2261	2369
2536	2619
2304	2389
415	463
2384	2491
2069	2499
1116	1688
1156	1685
954	1018
2111	2128
1125	1285
2674	2833
363	373
1578	1691
2872	3226
2559	2630
